 -0.897898	 -0.782018	
 -0.891892	 -0.778261	
 -0.885886	 -0.774476	
 -0.87988	 -0.770662	
 -0.873874	 -0.766821	
 -0.867868	 -0.762952	
 -0.861862	 -0.759056	
 -0.855856	 -0.755132	
 -0.84985	 -0.751181	
 -0.843844	 -0.747203	
 -0.837838	 -0.743198	
 -0.831832	 -0.739166	
 -0.825826	 -0.735108	
 -0.81982	 -0.731023	
 -0.813814	 -0.726912	
 -0.807808	 -0.722774	
 -0.801802	 -0.71861	
 -0.795796	 -0.714421	
 -0.78979	 -0.710205	
 -0.783784	 -0.705964	
 -0.777778	 -0.701698	
 -0.771772	 -0.697406	
 -0.765766	 -0.693089	
 -0.75976	 -0.688747	
 -0.753754	 -0.684381	
 -0.747748	 -0.679989	
 -0.741742	 -0.675573	
 -0.735736	 -0.671133	
 -0.72973	 -0.666668	
 -0.723724	 -0.66218	
 -0.717718	 -0.657667	
 -0.711712	 -0.653131	
 -0.705706	 -0.648571	
 -0.6997	 -0.643988	
 -0.693694	 -0.639382	
 -0.687688	 -0.634752	
 -0.681682	 -0.6301	
 -0.675676	 -0.625425	
 -0.66967	 -0.620727	
 -0.663664	 -0.616007	
 -0.657658	 -0.611265	
 -0.651652	 -0.6065	
 -0.645646	 -0.601714	
 -0.63964	 -0.596906	
 -0.633634	 -0.592077	
 -0.627628	 -0.587226	
 -0.621622	 -0.582354	
 -0.615616	 -0.577461	
 -0.60961	 -0.572547	
 -0.603604	 -0.567613	
 -0.597598	 -0.562658	
 -0.591592	 -0.557683	
 -0.585586	 -0.552687	
 -0.57958	 -0.547672	
 -0.573574	 -0.542637	
 -0.567568	 -0.537583	
 -0.561562	 -0.532509	
 -0.555556	 -0.527415	
 -0.54955	 -0.522303	
 -0.543544	 -0.517172	
 -0.537538	 -0.512022	
 -0.531532	 -0.506854	
 -0.525526	 -0.501668	
 -0.51952	 -0.496463	
 -0.513514	 -0.491241	
 -0.507508	 -0.486	
 -0.501502	 -0.480743	
 -0.495495	 -0.475468	
 -0.489489	 -0.470175	
 -0.483483	 -0.464866	
 -0.477477	 -0.45954	
 -0.471471	 -0.454198	
 -0.465465	 -0.448839	
 -0.459459	 -0.443464	
 -0.453453	 -0.438073	
 -0.447447	 -0.432666	
 -0.441441	 -0.427243	
 -0.435435	 -0.421805	
 -0.429429	 -0.416352	
 -0.423423	 -0.410884	
 -0.417417	 -0.405401	
 -0.411411	 -0.399903	
 -0.405405	 -0.394391	
 -0.399399	 -0.388865	
 -0.393393	 -0.383325	
 -0.387387	 -0.377771	
 -0.381381	 -0.372203	
 -0.375375	 -0.366622	
 -0.369369	 -0.361027	
 -0.363363	 -0.35542	
 -0.357357	 -0.3498	
 -0.351351	 -0.344167	
 -0.345345	 -0.338522	
 -0.339339	 -0.332864	
 -0.333333	 -0.327195	
 -0.327327	 -0.321513	
 -0.321321	 -0.315821	
 -0.315315	 -0.310116	
 -0.309309	 -0.304401	
 -0.303303	 -0.298674	
 -0.297297	 -0.292937	
 -0.291291	 -0.287189	
 -0.285285	 -0.281431	
 -0.279279	 -0.275663	
 -0.273273	 -0.269885	
 -0.267267	 -0.264097	
 -0.261261	 -0.258299	
 -0.255255	 -0.252492	
 -0.249249	 -0.246676	
 -0.243243	 -0.240852	
 -0.237237	 -0.235018	
 -0.231231	 -0.229176	
 -0.225225	 -0.223326	
 -0.219219	 -0.217468	
 -0.213213	 -0.211601	
 -0.207207	 -0.205728	
 -0.201201	 -0.199846	
 -0.195195	 -0.193958	
 -0.189189	 -0.188063	
 -0.183183	 -0.18216	
 -0.177177	 -0.176252	
 -0.171171	 -0.170337	
 -0.165165	 -0.164415	
 -0.159159	 -0.158488	
 -0.153153	 -0.152555	
 -0.147147	 -0.146617	
 -0.141141	 -0.140673	
 -0.135135	 -0.134724	
 -0.129129	 -0.128771	
 -0.123123	 -0.122812	
 -0.117117	 -0.11685	
 -0.111111	 -0.110883	
 -0.105105	 -0.104912	
 -0.0990991	 -0.098937	
 -0.0930931	 -0.0929587	
 -0.0870871	 -0.086977	
 -0.0810811	 -0.0809923	
 -0.0750751	 -0.0750046	
 -0.0690691	 -0.0690142	
 -0.0630631	 -0.0630213	
 -0.0570571	 -0.0570261	
 -0.0510511	 -0.0510289	
 -0.045045	 -0.0450298	
 -0.039039	 -0.0390291	
 -0.033033	 -0.033027	
 -0.027027	 -0.0270237	
 -0.021021	 -0.0210195	
 -0.015015	 -0.0150145	
 -0.00900901	 -0.00900889	
 -0.003003	 -0.003003	
 0.003003	 0.003003	
 0.00900901	 0.00900889	
 0.015015	 0.0150145	
 0.021021	 0.0210195	
 0.027027	 0.0270237	
 0.033033	 0.033027	
 0.039039	 0.0390291	
 0.045045	 0.0450298	
 0.0510511	 0.0510289	
 0.0570571	 0.0570261	
 0.0630631	 0.0630213	
 0.0690691	 0.0690142	
 0.0750751	 0.0750046	
 0.0810811	 0.0809923	
 0.0870871	 0.086977	
 0.0930931	 0.0929587	
 0.0990991	 0.098937	
 0.105105	 0.104912	
 0.111111	 0.110883	
 0.117117	 0.11685	
 0.123123	 0.122812	
 0.129129	 0.128771	
 0.135135	 0.134724	
 0.141141	 0.140673	
 0.147147	 0.146617	
 0.153153	 0.152555	
 0.159159	 0.158488	
 0.165165	 0.164415	
 0.171171	 0.170337	
 0.177177	 0.176252	
 0.183183	 0.18216	
 0.189189	 0.188063	
 0.195195	 0.193958	
 0.201201	 0.199846	
 0.207207	 0.205728	
 0.213213	 0.211601	
 0.219219	 0.217468	
 0.225225	 0.223326	
 0.231231	 0.229176	
 0.237237	 0.235018	
 0.243243	 0.240852	
 0.249249	 0.246676	
 0.255255	 0.252492	
 0.261261	 0.258299	
 0.267267	 0.264097	
 0.273273	 0.269885	
 0.279279	 0.275663	
 0.285285	 0.281431	
 0.291291	 0.287189	
 0.297297	 0.292937	
 0.303303	 0.298674	
 0.309309	 0.304401	
 0.315315	 0.310116	
 0.321321	 0.315821	
 0.327327	 0.321513	
 0.333333	 0.327195	
 0.339339	 0.332864	
 0.345345	 0.338522	
 0.351351	 0.344167	
 0.357357	 0.3498	
 0.363363	 0.35542	
 0.369369	 0.361027	
 0.375375	 0.366622	
 0.381381	 0.372203	
 0.387387	 0.377771	
 0.393393	 0.383325	
 0.399399	 0.388865	
 0.405405	 0.394391	
 0.411411	 0.399903	
 0.417417	 0.405401	
 0.423423	 0.410884	
 0.429429	 0.416352	
 0.435435	 0.421805	
 0.441441	 0.427243	
 0.447447	 0.432666	
 0.453453	 0.438073	
 0.459459	 0.443464	
 0.465465	 0.448839	
 0.471471	 0.454198	
 0.477477	 0.45954	
 0.483483	 0.464866	
 0.489489	 0.470175	
 0.495495	 0.475468	
 0.501502	 0.480743	
 0.507508	 0.486	
 0.513514	 0.491241	
 0.51952	 0.496463	
 0.525526	 0.501668	
 0.531532	 0.506854	
 0.537538	 0.512022	
 0.543544	 0.517172	
 0.54955	 0.522303	
 0.555556	 0.527415	
 0.561562	 0.532509	
 0.567568	 0.537583	
 0.573574	 0.542637	
 0.57958	 0.547672	
 0.585586	 0.552687	
 0.591592	 0.557683	
 0.597598	 0.562658	
 0.603604	 0.567613	
 0.60961	 0.572547	
 0.615616	 0.577461	
 0.621622	 0.582354	
 0.627628	 0.587226	
 0.633634	 0.592077	
 0.63964	 0.596906	
 0.645646	 0.601714	
 0.651652	 0.6065	
 0.657658	 0.611265	
 0.663664	 0.616007	
 0.66967	 0.620727	
 0.675676	 0.625425	
 0.681682	 0.6301	
 0.687688	 0.634752	
 0.693694	 0.639382	
 0.6997	 0.643988	
 0.705706	 0.648571	
 0.711712	 0.653131	
 0.717718	 0.657667	
 0.723724	 0.66218	
 0.72973	 0.666668	
 0.735736	 0.671133	
 0.741742	 0.675573	
 0.747748	 0.679989	
 0.753754	 0.684381	
 0.75976	 0.688747	
 0.765766	 0.693089	
 0.771772	 0.697406	
 0.777778	 0.701698	
 0.783784	 0.705964	
 0.78979	 0.710205	
 0.795796	 0.714421	
 0.801802	 0.71861	
 0.807808	 0.722774	
 0.813814	 0.726912	
 0.81982	 0.731023	
 0.825826	 0.735108	
 0.831832	 0.739166	
 0.837838	 0.743198	
 0.843844	 0.747203	
 0.84985	 0.751181	
 0.855856	 0.755132	
 0.861862	 0.759056	
 0.867868	 0.762952	
 0.873874	 0.766821	
 0.87988	 0.770662	
 0.885886	 0.774476	
 0.891892	 0.778261	
 0.897898	 0.782018	
 0.903904	 0.785748	
 0.90991	 0.789448	
 0.915916	 0.793121	
 0.921922	 0.796764	
 0.927928	 0.800379	
 0.933934	 0.803966	
 0.93994	 0.807523	
 0.945946	 0.811051	
 0.951952	 0.814549	
 0.957958	 0.818019	
 0.963964	 0.821459	
 0.96997	 0.824869	
 0.975976	 0.828249	
 0.981982	 0.8316	
 0.987988	 0.83492	
 0.993994	 0.838211	
 1	 0.841471	
 1.00601	 0.844701	
 1.01201	 0.8479	
 1.01802	 0.851069	
 1.02402	 0.854207	
 1.03003	 0.857314	
 1.03604	 0.860391	
 1.04204	 0.863436	
 1.04805	 0.86645	
 1.05405	 0.869433	
 1.06006	 0.872385	
 1.06607	 0.875305	
 1.07207	 0.878193	
 1.07808	 0.88105	
 1.08408	 0.883875	
 1.09009	 0.886669	
 1.0961	 0.88943	
 1.1021	 0.892159	
 1.10811	 0.894856	
 1.11411	 0.89752	
 1.12012	 0.900153	
 1.12613	 0.902753	
 1.13213	 0.90532	
 1.13814	 0.907854	
 1.14414	 0.910356	
 1.15015	 0.912825	
 1.15616	 0.915261	
 1.16216	 0.917664	
 1.16817	 0.920034	
 1.17417	 0.922371	
 1.18018	 0.924675	
 1.18619	 0.926945	
 1.19219	 0.929181	
 1.1982	 0.931385	
 1.2042	 0.933554	
 1.21021	 0.93569	
 1.21622	 0.937792	
 1.22222	 0.939861	
 1.22823	 0.941895	
 1.23423	 0.943896	
 1.24024	 0.945862	
 1.24625	 0.947794	
 1.25225	 0.949692	
 1.25826	 0.951556	
 1.26426	 0.953386	
 1.27027	 0.955181	
 1.27628	 0.956942	
 1.28228	 0.958668	
 1.28829	 0.960359	
 1.29429	 0.962016	
 1.3003	 0.963638	
 1.30631	 0.965226	
 1.31231	 0.966779	
 1.31832	 0.968296	
 1.32432	 0.969779	
 1.33033	 0.971227	
 1.33634	 0.97264	
 1.34234	 0.974018	
 1.34835	 0.97536	
 1.35435	 0.976668	
 1.36036	 0.97794	
 1.36637	 0.979177	
 1.37237	 0.980378	
 1.37838	 0.981545	
 1.38438	 0.982676	
 1.39039	 0.983771	
 1.3964	 0.984831	
 1.4024	 0.985855	
 1.40841	 0.986844	
 1.41441	 0.987797	
 1.42042	 0.988715	
 1.42643	 0.989597	
 1.43243	 0.990443	
 1.43844	 0.991253	
 1.44444	 0.992028	
 1.45045	 0.992767	
 1.45646	 0.99347	
 1.46246	 0.994138	
 1.46847	 0.994769	
 1.47447	 0.995365	
 1.48048	 0.995924	
 1.48649	 0.996448	
 1.49249	 0.996936	
 1.4985	 0.997388	
 1.5045	 0.997804	
 1.51051	 0.998183	
 1.51652	 0.998527	
 1.52252	 0.998835	
 1.52853	 0.999107	
 1.53453	 0.999343	
 1.54054	 0.999542	
 1.54655	 0.999706	
 1.55255	 0.999834	
 1.55856	 0.999925	
 1.56456	 0.999981	
 1.57057	 1	
 1.57658	 0.999983	
 1.58258	 0.999931	
 1.58859	 0.999842	
 1.59459	 0.999717	
 1.6006	 0.999556	
 1.60661	 0.999359	
 1.61261	 0.999126	
 1.61862	 0.998857	
 1.62462	 0.998552	
 1.63063	 0.99821	
 1.63664	 0.997833	
 1.64264	 0.99742	
 1.64865	 0.996971	
 1.65465	 0.996486	
 1.66066	 0.995965	
 1.66667	 0.995408	
 1.67267	 0.994815	
 1.67868	 0.994186	
 1.68468	 0.993522	
 1.69069	 0.992821	
 1.6967	 0.992085	
 1.7027	 0.991313	
 1.70871	 0.990505	
 1.71471	 0.989662	
 1.72072	 0.988782	
 1.72673	 0.987867	
 1.73273	 0.986917	
 1.73874	 0.985931	
 1.74474	 0.984909	
 1.75075	 0.983852	
 1.75676	 0.982759	
 1.76276	 0.981631	
 1.76877	 0.980467	
 1.77477	 0.979268	
 1.78078	 0.978034	
 1.78679	 0.976765	
 1.79279	 0.97546	
 1.7988	 0.97412	
 1.8048	 0.972745	
 1.81081	 0.971335	
 1.81682	 0.969889	
 1.82282	 0.968409	
 1.82883	 0.966894	
 1.83483	 0.965344	
 1.84084	 0.963759	
 1.84685	 0.962139	
 1.85285	 0.960485	
 1.85886	 0.958796	
 1.86486	 0.957073	
 1.87087	 0.955314	
 1.87688	 0.953522	
 1.88288	 0.951695	
 1.88889	 0.949834	
 1.89489	 0.947938	
 1.9009	 0.946008	
 1.90691	 0.944045	
 1.91291	 0.942047	
 1.91892	 0.940015	
 1.92492	 0.937949	
 1.93093	 0.935849	
 1.93694	 0.933716	
 1.94294	 0.931549	
 1.94895	 0.929348	
 1.95495	 0.927114	
 1.96096	 0.924846	
 1.96697	 0.922545	
 1.97297	 0.920211	
 1.97898	 0.917844	
 1.98498	 0.915443	
 1.99099	 0.91301	
 1.997	 0.910543	
 2.003	 0.908044	
 2.00901	 0.905512	
 2.01502	 0.902947	
 2.02102	 0.900349	
 2.02703	 0.89772	
 2.03303	 0.895057	
 2.03904	 0.892363	
 2.04505	 0.889636	
 2.05105	 0.886877	
 2.05706	 0.884086	
 2.06306	 0.881264	
 2.06907	 0.878409	
 2.07508	 0.875523	
 2.08108	 0.872605	
 2.08709	 0.869656	
 2.09309	 0.866676	
 2.0991	 0.863664	
 2.10511	 0.860621	
 2.11111	 0.857547	
 2.11712	 0.854442	
 2.12312	 0.851306	
 2.12913	 0.84814	
 2.13514	 0.844942	
 2.14114	 0.841715	
 2.14715	 0.838457	
 2.15315	 0.835169	
 2.15916	 0.83185	
 2.16517	 0.828502	
 2.17117	 0.825124	
 2.17718	 0.821716	
 2.18318	 0.818278	
 2.18919	 0.814811	
 2.1952	 0.811315	
 2.2012	 0.807789	
 2.20721	 0.804234	
 2.21321	 0.80065	
 2.21922	 0.797037	
 2.22523	 0.793396	
 2.23123	 0.789726	
 2.23724	 0.786027	
 2.24324	 0.7823	
 2.24925	 0.778545	
 2.25526	 0.774761	
 2.26126	 0.77095	
 2.26727	 0.767111	
 2.27327	 0.763244	
 2.27928	 0.75935	
 2.28529	 0.755428	
 2.29129	 0.751479	
 2.2973	 0.747503	
 2.3033	 0.7435	
 2.30931	 0.73947	
 2.31532	 0.735414	
 2.32132	 0.731331	
 2.32733	 0.727222	
 2.33333	 0.723086	
 2.33934	 0.718924	
 2.34535	 0.714737	
 2.35135	 0.710523	
 2.35736	 0.706284	
 2.36336	 0.702019	
 2.36937	 0.69773	
 2.37538	 0.693415	
 2.38138	 0.689075	
 2.38739	 0.68471	
 2.39339	 0.68032	
 2.3994	 0.675906	
 2.40541	 0.671467	
 2.41141	 0.667005	
 2.41742	 0.662518	
 2.42342	 0.658007	
 2.42943	 0.653473	
 2.43544	 0.648915	
 2.44144	 0.644333	
 2.44745	 0.639729	
 2.45345	 0.635101	
 2.45946	 0.63045	
 2.46547	 0.625777	
 2.47147	 0.621081	
 2.47748	 0.616363	
 2.48348	 0.611622	
 2.48949	 0.606859	
 2.4955	 0.602075	
 2.5015	 0.597269	
 2.50751	 0.592441	
 2.51351	 0.587592	
 2.51952	 0.582721	
 2.52553	 0.57783	
 2.53153	 0.572918	
 2.53754	 0.567985	
 2.54354	 0.563031	
 2.54955	 0.558058	
 2.55556	 0.553064	
 2.56156	 0.54805	
 2.56757	 0.543016	
 2.57357	 0.537963	
 2.57958	 0.532891	
 2.58559	 0.527799	
 2.59159	 0.522688	
 2.5976	 0.517558	
 2.6036	 0.51241	
 2.60961	 0.507243	
 2.61562	 0.502058	
 2.62162	 0.496855	
 2.62763	 0.491634	
 2.63363	 0.486395	
 2.63964	 0.481139	
 2.64565	 0.475865	
 2.65165	 0.470574	
 2.65766	 0.465266	
 2.66366	 0.459941	
 2.66967	 0.4546	
 2.67568	 0.449242	
 2.68168	 0.443868	
 2.68769	 0.438478	
 2.69369	 0.433073	
 2.6997	 0.427651	
 2.70571	 0.422215	
 2.71171	 0.416763	
 2.71772	 0.411296	
 2.72372	 0.405814	
 2.72973	 0.400317	
 2.73574	 0.394806	
 2.74174	 0.389281	
 2.74775	 0.383742	
 2.75375	 0.378189	
 2.75976	 0.372622	
 2.76577	 0.367042	
 2.77177	 0.361448	
 2.77778	 0.355842	
 2.78378	 0.350223	
 2.78979	 0.344591	
 2.7958	 0.338946	
 2.8018	 0.33329	
 2.80781	 0.327621	
 2.81381	 0.321941	
 2.81982	 0.316249	
 2.82583	 0.310545	
 2.83183	 0.304831	
 2.83784	 0.299105	
 2.84384	 0.293369	
 2.84985	 0.287622	
 2.85586	 0.281864	
 2.86186	 0.276097	
 2.86787	 0.270319	
 2.87387	 0.264532	
 2.87988	 0.258735	
 2.88589	 0.252929	
 2.89189	 0.247114	
 2.8979	 0.24129	
 2.9039	 0.235457	
 2.90991	 0.229616	
 2.91592	 0.223766	
 2.92192	 0.217908	
 2.92793	 0.212043	
 2.93393	 0.206169	
 2.93994	 0.200289	
 2.94595	 0.194401	
 2.95195	 0.188506	
 2.95796	 0.182604	
 2.96396	 0.176696	
 2.96997	 0.170781	
 2.97598	 0.164861	
 2.98198	 0.158934	
 2.98799	 0.153001	
